Date,NSEI NIFTY 50 Index (India),BSE SENSEX Index (India),NSEBANK BankNifty (India),HSI Hang Seng (Hong Kong),TWII TSEC weighted Index (Taiwan),AXJO AS51 Index (Australia),SET.BK Index (Thailand),JKSE IDX Composite (Indonesia),000001.SS Shanghai Composite Index (China),000300.SS CSI 300 Index (China),N225 Nikkei 225 Index (Japan),TPX TOPIX Index (Japan),STI Straits Times Index (STI) (Singapore),IXIC CCMP Index_NASDAQ COMPOSITE INDEX (USA),NYA Index_NYSE COMPOSITE INDEX (USA),GSPC S&P 500 Index (USA),GSPTSE SPTSX Index (Canada),MXX MEXBOL Index (Mexico),MERV MERVAL Index (Argentina),BVSP IBOV Index (Brazil),IPSA Index_Chile stock market select index (Chile),GDAXI DAX index_Complete (Germany),FCHI CAC40 Index (France),IBEX35 Index (Spain),SSMI SwisMarketIndexSMI Index (Switzerland),AEX Index (Netherlands),BFX BEL20 Index (Belgium),ATX Index (Austria),PX Prague Stock Exchange Index (Czech Republic),BUX Index Budapest Stock Exch Index (Hungary),TA-25 Index (Israel),KOSPI Index (South Korea),BIST 100 Index (Turkey),ISEQ Index (Ireland)
2017-01-05,8273.8,26878.24,18115.95,22456.69,9358.14,5753.3,1571.05,5325.5,3165.41,,19520.69,17.38,2954.14,5487.94,11247.69,2269.0,15586.6,46719.99,18222.7,62071.0,4163.65,11584.94,4900.64,9488.2,8392.49,486.93,3658.69,2696.3,,32750.0,,2041.95,76386.3,6617.76
2017-01-06,8243.8,26759.23,18264.0,22503.01,9372.22,5755.6,1571.48,5347.02,3154.32,,19454.33,17.21,2962.63,5521.06,11237.62,2276.98,15496.1,46071.57,18284.3,61665.0,4171.14,11599.01,4909.84,9515.9,8417.46,487.0,3665.5,,,32855.87,,2049.12,77106.6,6594.32
2017-01-09,8236.05,26726.55,18286.65,22558.69,9342.42,5807.4,1564.08,5316.36,3171.24,,,16.9,2981.54,5531.82,11169.79,2268.9,15389.0,45553.51,18509.9,61700.0,4161.51,11563.99,4887.57,9492.8,8424.86,485.1,3638.86,2678.69,,32854.26,,2048.78,77394.4,6574.49
2017-01-10,8288.6,26899.56,18409.6,22744.85,9349.64,5760.7,1572.1,5309.92,3161.67,,19301.44,16.69,3006.02,5551.82,11183.33,2268.9,15426.3,45886.27,18783.3,62132.0,4174.58,11583.3,4888.23,9452.0,8449.19,484.74,3632.02,2659.7,,33031.53,,2045.12,77393.7,6601.56
2017-01-11,8380.65,27140.41,18830.0,22935.35,9345.74,5771.5,1572.93,5301.24,3136.75,,19364.67,16.5,3000.94,5563.65,11226.78,2275.32,15491.5,45933.65,18467.8,62446.0,4210.13,11646.17,4888.71,9408.6,8427.15,486.58,3619.49,2669.54,,32972.2,,2075.17,77666.6,6618.35
2017-01-12,8407.2,27247.16,18873.95,22829.02,9410.18,5766.9,1568.84,5292.75,3119.29,,19134.7,16.37,2993.0,5547.49,11204.15,2270.44,15418.2,46060.98,18591.3,63954.0,4234.95,11521.04,4863.97,9407.4,8375.02,483.09,3588.85,2670.61,,32966.42,,2087.14,80891.0,6605.19
2017-01-13,8400.35,27238.06,18912.1,22937.38,9378.83,5721.1,,5272.98,3112.76,,19287.28,16.31,3025.07,5574.12,11227.17,2274.64,15497.3,46182.43,18885.1,63652.0,4234.91,11629.18,4922.49,9511.6,8452.19,488.09,3634.44,2678.44,,32949.77,,2076.79,81524.3,6658.95
2017-01-16,8412.8,27288.17,19096.45,22718.15,9292.33,5748.4,1571.8,5270.01,3103.43,,19095.24,,3013.12,,,,15479.3,45740.38,18997.5,63831.0,4222.47,11554.71,4882.18,9410.0,8362.6,484.13,3594.58,2668.43,,,,2064.17,81711.7,6578.26
2017-01-17,8398.0,27235.66,19067.05,22840.97,9354.53,5699.4,1566.84,5266.94,3108.77,,18813.53,16.19,3012.77,5538.73,11196.29,2267.89,15441.4,46002.56,18875.6,64354.0,4231.33,11540.0,4859.69,9394.9,8304.1,481.77,3588.31,2655.6,,32782.26,,2071.87,82362.8,6570.47
2017-01-18,8417.0,27257.64,19164.5,23098.26,9341.97,5678.8,1560.83,5294.78,3113.01,,18894.37,15.92,3000.22,5555.65,11196.1,2271.89,15397.9,46360.63,18870.1,64150.0,4267.43,11599.39,4853.4,9386.2,8312.42,484.75,3584.29,2659.29,,32841.25,,2070.54,82779.3,6541.58
2017-01-19,8435.1,27308.6,19124.25,23049.96,9318.12,5692.2,1554.88,5298.95,3101.3,,19072.25,15.67,3008.22,5540.08,11148.85,2263.69,15409.8,46265.26,18633.5,63951.0,4266.21,11596.89,4841.14,9379.1,8273.08,484.64,3593.97,2666.46,,32709.08,,2072.79,82300.3,6590.34
2017-01-20,8349.35,27034.5,18820.8,22885.91,9331.46,5654.8,1562.99,5254.31,3123.14,,19137.91,15.78,3011.08,5555.33,11192.79,2271.31,15547.9,46331.6,19039.5,64521.0,4258.37,11630.13,4850.67,9380.1,8275.13,485.98,3588.53,2684.83,,32881.92,,2065.61,83067.2,6622.97
2017-01-23,8391.5,27117.34,18842.7,22898.52,9424.05,5611.0,1570.79,5250.97,3136.77,,18891.03,16.04,3025.48,5552.94,11170.62,2265.2,15480.1,47116.24,19470.6,65749.0,4258.88,11545.75,4821.41,9304.8,8229.01,482.71,3562.43,2672.88,,32906.48,,2065.99,83047.8,6596.42
2017-01-24,8475.8,27375.58,19023.5,22949.86,9447.95,5650.1,1578.82,5292.09,3142.55,,18787.99,16.75,3041.95,5600.96,11249.28,2280.07,15610.7,48149.61,19366.9,65840.0,4276.04,11594.94,4830.03,9387.2,8246.66,483.05,3559.45,2684.17,,32690.23,,2065.76,84207.9,6511.71
2017-01-25,8602.75,27708.14,19473.2,23049.12,,5671.5,1584.29,5293.78,3149.55,,19057.5,16.59,3039.94,5656.34,11339.05,2298.37,15643.8,48275.83,19406.6,,4296.05,11806.05,4877.67,9549.3,8387.55,488.03,3605.05,2738.92,,32807.71,,2066.94,83128.3,6574.54
2017-01-27,8641.25,27882.46,19708.3,23360.78,,5714.0,1590.8,5312.84,,,19467.4,15.8,3064.85,5660.78,11283.19,2294.69,15575.8,47421.12,19215.8,66034.0,4275.72,11814.27,4839.98,9504.1,8379.57,485.87,3605.3,2733.07,,32714.58,,,83827.4,6534.03
2017-01-30,8632.75,27849.56,19585.25,,,5661.5,1590.56,5302.66,,,19368.85,11.37,,5613.71,11205.24,2280.9,15405.1,47091.82,18777.5,64302.0,4209.78,11681.89,4784.64,9361.3,8320.83,479.53,3564.95,2694.38,,32476.71,,,86237.5,6441.43
2017-01-31,8561.3,27655.96,19515.15,,,5620.9,1577.31,5294.1,,,19041.34,10.75,3046.8,5614.79,11222.96,2278.87,15386.0,47001.06,19062.6,64671.0,4199.5,11535.31,4748.9,9315.2,8291.69,476.71,3542.27,2676.43,,32481.29,,2067.57,86295.7,6392.39
2017-02-01,8716.4,28141.64,20020.6,23318.39,,5653.2,1576.32,5327.16,,,19148.08,11.26,3067.49,5642.65,11207.24,2279.55,15402.4,47009.51,19200.8,64836.0,4204.2,11659.5,4794.58,9330.8,8329.17,479.65,3575.2,2727.69,,32584.18,,2080.48,86848.0,6455.96
2017-02-02,8734.25,28226.61,20070.3,23184.52,9428.97,5645.4,1572.67,5353.71,,,18914.58,10.94,3044.08,5636.2,11215.39,2280.85,15399.1,47095.07,19375.0,64578.0,4226.07,11627.95,4794.29,9406.4,8276.7,482.19,3586.83,2729.76,,32575.16,,2071.01,87394.2,6470.8
2017-02-03,8740.95,28240.52,20196.8,23129.21,9455.56,5621.6,1582.95,5360.77,3140.17,,18918.2,10.87,3041.94,5666.77,11310.74,2297.42,15476.4,47225.1,19200.5,64954.0,4261.98,11651.49,4825.42,9462.7,8350.84,485.92,3606.16,2730.77,,32905.89,,2073.16,88389.5,6510.67
2017-02-06,8801.05,28439.28,20371.6,23348.24,9538.01,5615.6,1589.13,5396.0,3156.98,,18976.71,10.7,3056.91,5663.55,11264.11,2292.56,15456.9,,19248.7,63993.0,4247.17,11509.84,4778.08,9357.3,8330.93,482.08,3578.1,2711.99,,32388.91,,2077.66,87357.9,6448.48
2017-02-07,8768.3,28335.16,20327.25,23331.57,9554.56,5621.9,1582.52,5381.48,3153.09,,18910.78,10.55,3071.64,5674.22,11243.38,2293.08,15498.8,46728.95,19194.3,64199.0,4257.78,11549.44,4754.47,9331.5,8370.14,484.28,3589.71,2712.76,,32539.53,,2075.21,87476.7,6395.73
2017-02-08,8769.05,28289.92,20245.4,23485.13,9543.25,5651.4,1589.29,5361.09,3166.98,,19007.6,10.73,3066.53,5682.45,11251.8,2294.67,15554.0,46921.71,19147.9,64835.0,4267.33,11543.38,4766.6,9329.7,8378.73,483.51,3584.03,2706.11,,32595.92,,2065.08,88249.1,6410.86
2017-02-09,8778.4,28329.7,20151.15,23525.14,9590.18,5664.6,1583.25,5372.08,3183.18,,18907.67,11.44,3079.96,5715.18,11327.68,2307.87,15617.3,47232.17,19302.3,64965.0,4296.15,11642.86,4826.24,9438.4,8437.54,488.5,3611.67,2737.49,,32949.08,,2065.88,88830.2,6477.16
2017-02-10,8793.55,28334.25,20213.9,23574.98,9665.59,5720.6,1585.24,5371.67,3196.7,,19378.93,11.54,3100.39,5734.13,11377.72,2316.1,15729.1,47797.04,19502.9,66125.0,4312.23,11666.97,4828.32,9378.1,8456.22,489.56,3590.95,2758.99,,33156.09,,2075.08,87473.3,6477.83
2017-02-13,8805.05,28351.62,20251.8,23710.98,9710.32,5760.7,,5409.56,3216.84,,19459.15,11.65,3111.63,5763.96,11433.93,2328.25,15756.6,47661.69,19507.5,66968.0,4358.43,11774.43,4888.19,9484.1,8462.88,494.05,3617.6,2782.28,,33356.19,,2078.65,88578.3,6550.59
2017-02-14,8792.3,28339.31,20258.1,23703.01,9718.78,5755.2,1572.24,5380.67,3217.93,,19238.98,11.52,3072.47,5782.57,11468.87,2337.58,15786.0,47391.24,19606.4,66713.0,4343.0,11771.81,4895.82,9510.2,8426.15,494.62,3624.19,2792.48,,33724.52,,2074.57,88082.2,6531.37
2017-02-15,8724.7,28155.56,20163.7,23994.87,9799.76,5809.1,1573.37,,3212.99,,19437.98,11.51,3088.48,5819.44,11514.4,2349.25,15845.0,47161.74,19657.1,67976.0,4354.65,11793.93,4924.86,9584.1,8486.27,496.66,3618.56,2807.91,,33981.5,,2083.86,87882.0,6556.46
2017-02-16,8778.0,28301.27,20243.7,24107.7,9771.25,5816.3,1576.05,5378.0,3229.62,,19347.53,11.98,3096.69,5814.9,11504.19,2347.22,15864.2,47293.85,19563.2,67814.0,4363.72,11757.24,4899.46,9554.7,8467.52,493.98,3619.27,2811.35,,33745.02,,2081.84,88186.9,6543.53
2017-02-17,8821.7,28468.75,20551.35,24033.74,9759.76,5805.8,1577.84,5350.93,3202.08,,19234.62,12.09,3107.65,5838.58,11510.91,2351.16,15838.6,47164.71,19681.3,67748.0,4349.97,11757.02,4867.58,9500.3,8506.49,499.08,3610.44,2798.27,,33828.86,,2080.58,88830.4,6540.23
2017-02-20,8879.2,28661.58,20677.1,24146.08,9753.2,5795.1,1578.47,5359.29,3239.96,,19251.08,,3096.69,,,,,47083.81,20038.4,68533.0,4355.65,11827.62,4864.99,9526.6,8514.52,495.66,3619.14,2805.81,,,,2084.39,88587.7,6549.09
2017-02-21,8907.85,28761.59,20860.95,23963.63,9763.93,5791.0,1564.42,5340.99,3253.33,,19381.44,11.87,3094.19,5865.95,11578.25,2365.38,15922.4,47614.99,20072.9,69052.0,4373.39,11967.49,4888.76,9561.0,8567.18,498.57,3628.41,2815.22,,34324.99,,2102.93,88965.1,6626.95
2017-02-22,8926.9,28864.71,20868.45,24201.96,9778.78,5805.1,1572.04,5358.68,3261.22,,19379.87,11.62,3122.2,5860.63,11550.18,2362.82,15830.2,47195.68,19915.3,68590.0,4375.7,11998.59,4895.88,9477.2,8585.85,499.11,3623.64,2787.1,,34112.89,,2106.61,88531.3,6606.69
2017-02-23,8939.5,28892.97,20876.65,24114.86,9769.31,5784.7,1567.32,5372.75,3251.38,,19371.46,11.67,3137.57,5835.51,11556.15,2363.81,15781.2,47206.36,19538.1,67461.0,4359.13,11947.83,4891.29,9493.4,8569.36,497.63,3607.37,2799.72,,33548.54,,2107.63,89138.4,6533.45
2017-02-27,8896.7,28812.88,20613.05,23925.05,,5724.2,1558.03,5382.87,3228.66,,19107.47,11.61,3108.62,5861.9,11558.35,2369.75,15463.5,47349.2,,,4346.44,11822.67,4845.18,9464.3,8520.56,494.81,3575.46,,,32872.11,,2085.52,87765.4,6528.11
2017-02-28,8879.6,28743.32,20607.25,23740.73,,5712.2,1559.56,5386.69,3241.73,,19118.99,11.55,3096.61,5825.44,11512.39,2363.64,15399.2,46856.79,,,4359.88,11834.41,4858.58,9555.5,8545.81,495.35,3584.13,2746.5,,32061.33,,2091.64,87478.3,6546.57
2017-03-01,8945.8,28984.49,20783.75,23776.49,9674.78,5704.8,1567.19,5363.06,3246.93,,19393.54,11.81,3122.77,5904.03,11661.22,2395.96,15599.7,47467.95,19359.0,66989.0,4399.95,12067.19,4960.83,9751.5,8634.7,505.04,3660.51,2797.11,,33343.05,,,89320.3,6705.05
2017-03-02,8899.75,28839.79,20560.05,23728.07,9691.8,5776.6,1569.94,5408.25,3230.03,,19564.8,11.45,3136.48,5861.22,11575.91,2381.92,15536.7,47288.66,18966.5,65855.0,4420.11,12059.57,4963.8,9716.0,8661.63,503.79,3668.37,2812.47,,33155.19,,2102.65,89933.9,6674.43
2017-03-03,8897.55,28832.45,20495.6,23552.72,9648.21,5729.6,1566.2,5391.21,3218.31,,19469.17,11.89,3122.34,5870.75,11598.37,2383.12,15608.5,47414.57,19265.5,66786.0,4429.79,12027.36,4995.13,9798.5,8670.06,505.86,3702.86,2798.79,,33193.81,,2078.75,89722.1,6672.08
2017-03-06,8963.45,29048.19,20663.65,23596.28,9682.63,5746.5,1553.61,5409.82,3233.87,,19379.14,11.33,3121.51,5849.18,11547.79,2375.31,15629.8,47883.59,19197.3,66341.0,4467.32,11958.4,4972.19,9804.1,8664.8,503.65,3687.06,2791.24,,33181.49,,2081.36,91045.0,6658.7
2017-03-07,8946.9,28999.56,20627.5,23681.07,9738.07,5761.4,1549.87,5402.62,3242.41,,19344.15,11.21,3130.44,5833.93,11506.32,2368.39,15608.8,47419.16,19248.2,65742.0,4476.43,11966.14,4955.0,9801.7,8623.97,502.95,3684.13,2796.34,,32442.2,,2094.05,90813.6,6600.86
2017-03-08,8924.3,28901.94,20676.55,23782.27,9753.45,5759.7,1551.73,5393.76,3240.67,,19254.03,11.4,3145.29,5837.55,11448.21,2362.98,15497.0,47539.22,19232.6,64718.0,4468.5,11967.31,4960.48,9850.5,8626.65,502.8,3699.47,2813.73,,32547.37,,2095.41,89484.9,6636.08
2017-03-09,8927.0,28929.13,20721.35,23501.56,9658.61,5741.2,1549.24,5402.39,3216.75,,19318.58,11.22,3118.84,5838.81,11457.64,2364.87,15496.8,47263.92,18785.5,64585.0,4467.98,11978.39,4981.51,9998.4,8639.7,507.74,3744.54,2805.25,,32986.86,,2091.06,89002.6,6658.71
2017-03-10,8934.55,28946.23,20727.55,23568.67,9627.89,5775.6,1539.91,5390.68,3212.76,,19604.61,11.35,3133.35,5861.73,11500.76,2372.6,15506.7,47102.31,18895.9,64675.0,4474.88,11963.18,4993.32,10006.4,8669.97,511.14,3764.65,2826.11,,32727.24,,2097.35,89611.4,6678.48
2017-03-14,9087.0,29442.63,21102.7,23827.95,9744.21,5759.1,1543.15,5431.58,3239.33,,19609.5,11.18,3143.4,5856.82,11459.29,2365.45,15379.6,47087.97,19062.2,64699.0,4527.59,11988.79,4974.26,9905.1,8663.54,510.06,3750.83,2815.64,,32636.18,,2133.78,89136.5,6617.57
2017-03-15,9084.8,29398.11,21157.9,23792.85,9740.31,5774.0,1540.8,5432.38,3241.76,,19577.38,11.48,3137.43,5900.05,11590.31,2385.26,15520.9,47470.31,19368.4,66235.0,4548.86,12009.87,4985.48,9983.2,8688.86,511.66,3759.81,2816.77,,,,2133.0,89445.6,6644.15
2017-03-16,9153.7,29585.85,21249.9,24288.28,9837.83,5785.8,1557.05,5518.24,3268.94,,19590.14,11.43,3163.52,5900.76,11600.24,2381.38,15562.4,48056.56,19601.3,65783.0,4616.47,12083.18,5013.38,10168.0,8667.48,514.53,3778.13,2850.76,,33049.44,,2150.08,90268.3,6684.08
2017-03-17,9160.05,29648.99,21175.05,24309.93,9908.69,5799.6,1560.98,5540.43,3237.45,,19521.59,11.47,3169.38,5901.0,11589.01,2378.25,15490.5,48593.44,19434.0,64210.0,4652.4,12095.24,5029.24,10245.8,8698.53,516.24,3799.86,2841.55,,32778.0,,2164.58,90491.4,6714.74
2017-03-20,9126.85,29518.74,21110.25,24501.99,9912.97,5778.9,1563.54,5533.99,3250.81,,,11.55,3165.7,5901.53,11556.93,2373.47,15442.3,,19793.5,64884.0,4662.14,12052.9,5012.16,10214.0,8695.04,515.09,3791.12,2845.48,,32357.88,,2157.01,90902.1,6733.22
2017-03-21,9121.5,29485.45,21019.0,24593.12,9972.49,5774.6,1568.78,5543.09,3261.61,,19455.88,11.27,3158.57,5793.83,11420.43,2344.02,15313.1,48589.05,19535.2,62980.0,4671.42,11962.13,5002.43,10211.9,8614.86,513.59,3759.44,2825.14,,32044.13,,2178.38,90606.5,6660.32
2017-03-22,9030.45,29167.68,20781.35,24320.41,9922.66,5684.5,1566.66,5534.09,3245.22,,19041.38,11.04,3118.19,5821.64,11426.69,2348.45,15348.5,48487.3,19666.6,63521.0,4689.78,11904.12,4994.7,10229.3,8567.88,509.52,3730.01,2799.28,,31827.13,,2168.3,89809.1,6591.81
2017-03-23,9086.3,29332.16,20895.5,24327.7,9930.74,5708.0,1568.72,5563.76,3248.55,,19085.31,11.1,3126.93,5817.69,11430.89,2345.96,15433.6,48676.91,19705.1,63531.0,4727.4,12039.68,5032.76,10324.9,8628.64,512.62,3763.1,2823.05,,32127.89,,2172.72,89764.1,6641.65
2017-03-24,9108.0,29421.4,21122.55,24358.27,9902.98,5753.5,1573.51,5567.13,3269.45,,19262.53,11.02,3142.9,5828.74,11418.89,2343.98,15442.7,49083.85,,63854.0,4760.87,12064.27,5020.9,10309.4,8613.64,511.53,3747.43,2829.43,,32097.09,,2168.95,90382.7,6612.34
2017-03-27,9045.2,29237.15,21056.9,24193.7,9876.77,5746.7,1570.5,5541.2,3266.96,,18985.59,10.95,3126.88,5840.37,11414.33,2341.59,15506.2,49312.99,19801.7,64308.0,4759.19,11996.07,5017.43,10302.9,8594.54,509.32,3739.54,2799.12,,31876.22,,2155.66,89695.1,6562.15
2017-03-28,9100.8,29409.52,21225.4,24345.87,9876.45,5821.2,1576.72,,3252.95,,19202.87,11.13,3157.82,5875.14,11493.84,2358.57,15598.6,49339.24,20022.4,64640.0,4868.88,12149.42,5046.2,10389.0,8597.02,512.15,3768.85,2806.8,,32294.03,,2163.31,90181.7,6586.51
2017-03-29,9143.8,29531.43,21391.15,24392.05,9856.25,5873.5,1574.97,5592.51,3241.31,,19217.48,11.44,3184.57,5897.55,11496.67,2361.13,15657.6,49036.52,20203.3,65528.0,4854.58,12203.0,5069.04,10367.6,8661.53,513.58,3787.54,2836.65,,32232.95,,2166.98,89269.7,6577.03
2017-03-30,9173.75,29647.42,21620.7,24301.09,9848.15,5896.2,1579.88,5592.95,3210.24,,19063.22,11.57,3173.24,5914.34,11519.84,2368.06,15578.8,48863.3,20248.4,65266.0,4818.87,12256.43,5089.64,10405.9,8704.39,515.73,3795.27,2848.53,,32144.67,,2164.64,89282.3,6616.98
2017-03-31,9173.75,29620.5,21444.15,24111.59,9811.52,5864.9,1575.11,5568.11,3222.51,,18909.26,11.61,3175.11,5911.74,11492.85,2362.72,15547.8,48541.56,20265.3,64984.0,4783.42,12312.87,5122.51,10462.9,8658.89,516.54,3817.02,2828.79,,31634.26,,2160.23,88947.4,6658.58
2017-04-03,9237.85,29910.22,21547.75,24261.48,,5872.7,1580.86,5606.79,,,18983.23,11.32,3187.51,5894.68,11463.91,2358.84,15584.4,48819.07,20561.9,65211.0,4791.56,12257.2,5085.91,10325.3,8633.86,513.45,3800.44,2844.9,,31788.4,,2167.51,88669.5,6611.27
2017-04-05,9265.15,29974.24,21652.7,24400.8,9949.48,5876.2,1582.12,5676.98,3270.3,,18861.27,10.98,3176.55,5864.48,11423.36,2352.95,15643.0,49207.61,20683.0,64775.0,4872.82,12217.54,5091.85,10402.7,8640.51,514.89,3808.75,2885.13,,32405.13,,2160.85,89037.5,6650.63
2017-04-06,9261.95,29927.34,21622.95,24273.72,9897.8,5856.3,,5680.24,3281.0,,18597.06,11.2,3175.59,5878.95,11457.29,2357.49,15697.2,49012.42,20812.8,64223.0,4897.64,12230.89,5121.44,10518.9,8638.37,516.3,3820.8,2897.08,,32553.53,,2152.75,88679.0,6679.52
2017-04-07,9198.3,29706.61,21431.15,24267.3,9873.37,5862.5,1583.53,5653.49,3286.62,,18664.63,10.99,3177.27,5877.81,11445.58,2355.54,15667.1,49343.64,20727.6,64593.0,4888.35,12225.06,5135.28,10529.0,8640.91,518.7,3819.44,2908.74,,32600.34,,2151.73,88497.3,6712.28
2017-04-10,9181.45,29575.74,21520.15,24262.18,9882.54,5912.9,1581.19,5644.3,3269.39,,18797.88,11.12,3181.45,5880.93,11464.34,2357.16,15730.8,49540.26,20926.2,64650.0,4900.42,12200.52,5107.45,10437.7,8616.68,519.16,3822.08,2910.5,,32468.3,,2133.32,91240.5,6750.78
2017-04-11,9237.0,29788.35,21736.15,24088.46,9832.42,5929.3,1582.78,5627.93,3288.97,,18747.87,11.1,3174.75,5866.77,11473.62,2353.78,15727.1,49637.93,20994.8,64360.0,4876.01,12139.35,5101.86,10416.3,8641.55,518.4,3807.6,2886.35,,32199.15,,2123.85,90904.5,6716.26
2017-04-12,9203.45,29643.48,21666.8,24313.5,9817.68,5934.0,1589.5,5644.15,3273.83,,18552.61,10.62,3186.01,5836.16,11423.17,2344.93,15648.4,48955.82,20812.2,63892.0,4864.03,12154.7,5101.11,10360.5,8663.77,517.81,3807.72,2879.31,,32409.94,,2128.91,90952.2,6747.68
2017-04-13,9150.8,29461.45,21686.6,24261.66,9836.68,5889.9,,5616.54,3275.96,,18426.84,10.28,3169.24,5805.15,11324.53,2328.95,15535.5,,,62826.0,4858.51,12109.0,5071.1,10326.1,8629.02,515.77,3790.76,2861.19,,32622.4,,2148.61,89870.7,6692.27
2017-04-17,9139.3,29413.66,21647.6,,9716.4,,1575.91,5577.49,3222.17,,18355.26,10.15,3138.3,5856.79,11427.08,2349.01,15684.9,49011.56,20748.1,64335.0,4860.48,,,,,,,,,,,2145.76,90653.8,
2017-04-18,9105.15,29319.1,21671.85,23924.54,9746.56,5836.7,1574.42,5606.52,3196.71,,18418.59,10.21,3137.54,5849.47,11378.58,2342.19,15622.6,48762.53,20669.7,64159.0,4837.87,12000.44,4990.25,10264.5,8529.28,509.73,3745.95,2830.01,,32521.58,,2148.46,91373.8,6674.84
2017-04-19,9103.5,29336.57,21556.35,23825.88,9639.94,5804.0,1567.19,,3170.69,,18432.2,10.68,3126.28,5863.03,11342.42,2338.17,15552.9,48873.84,20513.2,63407.0,,12016.45,5003.73,10370.3,8532.27,511.28,3770.43,2838.93,,32688.09,,2138.4,90804.1,6701.4
2017-04-20,9136.4,29422.39,21491.4,24056.98,9632.69,5821.4,1566.28,5595.31,3172.1,,18430.49,11.22,3137.88,5916.78,11426.91,2355.84,15625.6,49144.96,20668.7,63761.0,4805.32,12027.32,5077.91,10372.5,8557.87,511.72,3770.28,2851.03,,32955.02,,2149.15,92039.4,6717.56
2017-04-21,9119.4,29365.3,21551.45,24042.02,9717.41,5854.1,1570.02,5664.48,3173.15,,18620.75,11.19,3139.83,5910.52,11389.13,2348.69,15614.5,48967.83,20769.0,,4809.47,12048.57,5059.2,10377.0,8553.99,512.19,3770.45,2851.63,,32969.44,,2165.04,92423.9,6739.31
2017-04-24,9217.95,29655.84,21857.4,24139.48,9717.95,5871.8,1564.66,,3129.53,,18875.88,11.25,3144.03,5983.82,11531.79,2374.15,15712.5,49413.26,21169.9,64389.0,4849.15,12454.98,5268.85,10766.8,8711.32,523.73,3887.87,2939.73,,33226.46,,2173.74,93802.8,6946.55
2017-04-25,9306.6,29943.24,22054.7,24455.94,9841.71,,1562.27,5680.8,3134.57,,19079.33,11.38,3163.93,6025.49,11603.28,2388.61,15745.2,49808.05,21198.9,65148.0,4868.06,12467.04,5277.88,10783.1,8775.24,524.05,3889.69,2948.31,,33519.07,,2196.85,94634.9,6918.69
2017-04-26,9351.85,30133.35,22242.85,24578.43,9856.45,5912.0,1567.47,5726.53,3140.85,,19289.43,11.78,3173.76,6025.23,11592.91,2387.45,15649.5,49565.16,21027.7,64862.0,4852.09,12472.8,5287.88,10763.4,8830.29,524.46,3890.83,2974.66,,33198.93,,2207.84,94522.3,6921.03
2017-04-27,9342.15,30029.74,22326.3,24698.48,9860.62,5921.5,1566.77,5707.03,3152.19,,19251.87,11.81,3171.36,6048.94,11578.52,2388.77,15506.5,49440.96,20889.5,64677.0,4783.08,12443.79,5271.7,10683.9,8844.78,521.89,3882.69,2962.47,,32959.62,,2209.46,94282.5,6878.02
2017-04-28,9304.05,29918.4,22358.25,24615.13,9872.0,5924.1,1566.32,5685.3,3154.66,,19196.74,11.74,3175.44,6047.61,11536.08,2384.2,15586.1,49261.33,21019.9,65403.0,4795.13,12438.01,5267.33,10715.8,8812.67,521.13,3875.53,3010.18,,32956.3,,2205.44,94655.3,6860.78
2017-05-02,9313.8,29921.18,22341.35,24696.13,9941.27,5950.4,1564.12,5675.81,3143.71,,19445.7,11.83,3211.11,6095.37,11551.3,2391.17,15619.7,49588.84,21157.5,66722.0,4878.12,12507.9,5304.15,10820.3,8868.56,525.48,3909.88,3012.58,,32902.62,,2219.67,94355.9,6979.36
2017-05-03,9311.95,29894.8,22307.3,,9955.33,5892.3,1564.12,5647.37,3135.35,,,11.55,3237.81,6072.55,11529.66,2388.13,15543.1,49099.98,21212.0,66094.0,4854.88,12527.84,5301.0,10837.0,8891.89,525.2,3932.86,2997.41,,32077.72,,,93862.7,6989.14
2017-05-04,9359.9,30126.21,22720.1,24683.88,9967.64,5876.4,1573.05,5669.44,3127.37,,,11.6,3228.62,6075.34,11534.71,2389.52,15396.7,48998.11,20985.5,64863.0,4853.4,12647.78,5372.42,11012.9,8980.02,528.44,4003.66,3036.1,,32289.85,,2241.24,93038.5,7065.94
2017-05-05,9285.3,29858.8,22604.95,24476.35,9899.94,5836.6,,5683.38,3103.04,,,11.87,3229.73,6100.76,11615.61,2399.29,15582.0,49485.67,21169.7,65710.0,4843.77,12716.89,5432.4,11135.4,9016.66,533.27,4037.94,3068.28,,32864.04,,,93928.4,7146.76
2017-05-08,9314.05,29926.15,22767.35,24577.91,9937.25,5870.9,1568.02,5707.86,3078.61,,19895.7,12.12,3236.98,6102.66,11595.26,2399.38,15652.1,49505.86,21076.7,65526.0,4823.33,12694.55,5382.95,11096.3,9039.61,534.31,4037.23,3066.64,,32844.67,,2292.76,93832.7,7105.86
2017-05-09,9316.85,29933.25,22707.3,24889.03,9915.48,5839.9,1560.31,5697.06,3080.53,,19843.0,12.13,3249.97,6120.59,11567.52,2396.92,15569.2,49939.47,21140.2,66278.0,4807.72,12749.12,5398.01,11049.2,9113.83,536.26,4036.8,3086.2,,33509.99,,,95323.4,7140.56
2017-05-10,9407.3,30248.17,22830.35,25015.42,9968.32,5875.4,,5653.01,3052.78,,19900.09,12.2,,6129.14,11598.99,2399.63,15633.2,49930.54,21510.0,67350.0,4825.49,12757.46,5400.46,11034.8,9089.8,535.66,4041.03,3075.66,,33666.28,,2270.12,96194.2,7112.6
